"Label","Commit","Date","TestName","Outcome","Duration"
"Commit001","f53abc74","2026-02-21T17:53:31","test_service_unavailable_returns_503_not_500","passed","2.081068500003312"
"Commit001","f53abc74","2026-02-21T17:53:31","test_correct_http_error_codes","passed","0.3184105999971507"
"Commit001","f53abc74","2026-02-21T17:53:31","test_concurrent_routing_reliability","passed","2.218091499991715"
"Commit001","f53abc74","2026-02-21T17:53:31","test_timeout_configuration_present","failed","0.0009948999941116199"
"Commit001","f53abc74","2026-02-21T17:53:31","test_rate_limit_delay_enforced","passed","3.003148300005705"
"Commit001","f53abc74","2026-02-21T17:53:31","test_rate_limit_429_handling","passed","0.0010365000052843243"
"Commit001","f53abc74","2026-02-21T17:53:31","test_rapid_request_service_stability","passed","8.679264700011117"
"Commit001","f53abc74","2026-02-21T17:53:31","test_rate_limit_recovery","passed","1.0028032999980496"
"Commit001","f53abc74","2026-02-21T17:53:31","test_timeout_returns_empty_not_crash","passed","0.000526999996509403"
"Commit001","f53abc74","2026-02-21T17:53:31","test_recommendation_service_timeout_handling","passed","0.8753385999880265"
"Commit001","f53abc74","2026-02-21T17:53:31","test_gateway_timeout_isolation","passed","1.919951999996556"
"Commit001","f53abc74","2026-02-21T17:53:31","test_genre_detection_known_genres","failed","0.04321670001081657"
"Commit001","f53abc74","2026-02-21T17:53:31","test_genre_detection_none_for_unknown","failed","0.00012570001126732677"
"Commit001","f53abc74","2026-02-21T17:53:31","test_diversity_filter_max_per_artist","failed","0.00011770000855904073"
"Commit001","f53abc74","2026-02-21T17:53:31","test_diversity_ratio_in_api_response","passed","1.958753999992041"
"Commit001","f53abc74","2026-02-21T17:53:31","test_empty_results_graceful_response","passed","0.21385169999848586"
"Commit001","f53abc74","2026-02-21T17:53:31","test_fallback_strategies_activated","failed","0.00012870000500697643"
"Commit001","f53abc74","2026-02-21T17:53:31","test_profile_save_and_retrieve","passed","0.06350810000731144"
"Commit001","f53abc74","2026-02-21T17:53:31","test_profile_update_overwrites_correctly","passed","0.09546209999825805"
"Commit001","f53abc74","2026-02-21T17:53:31","test_profile_json_serialization","failed","0.04726420000952203"
"Commit001","f53abc74","2026-02-21T17:53:31","test_listening_history_saved_with_verification","passed","0.06926790000579786"
"Commit001","f53abc74","2026-02-21T17:53:31","test_history_without_existing_profile","failed","0.00011839999933727086"
